text,user.id,label
RT @StrongerInPress: The Leave campaign have let the mask slip. They can't be trusted on the NHS #StrongerIn  https://t.co/Bm8MEBPEm0,7.23251E+17,Remain
RT @v_vaswani: #VoteLeave have lost the plot.,7.23252E+17,Leave
"RT @DemocracyMovemt: Use of ""Europe"" when they mean ""EU"" exposes inherently misleading approach of the #Remain/#StrongerIn camp. #Brexit htâ€_",7.23251E+17,Remain
"RT @Daniel_Cousins: Weirdly, @dailyexpressuk and #VoteLeave think these things are bad. Only strengthens case for #Remain. https://t.co/idHâ€_",7.23252E+17,Leave
RT @unitetheunion: Protecting you at work | What has Europe done for you? Share the facts #EURef https://t.co/4tTUhYiSn9 #VoteRemain https:â€_,7.23251E+17,Remain
"RT @Fight4UK: #Brexit ~ #GO ~ #LeaveEU _Ÿ‡¬_Ÿ‡§

Ministers 'trying to bury' bombshell migration report https://t.co/8C4hc9zs8N via @MailOnline",7.23252E+17,Leave
RT @RoyGillis3: Imagine if we #VoteLeave on 23 June https://t.co/SV7RCPeTPP,7.23252E+17,Leave
RT @BrynDaviesARN: Spread the Word https://t.co/9V8sNpIQkZ #voteleave via @vote_leave,7.23252E+17,Leave
RT @skeggyjim: @DailyMailUK More negative campaigning by the scared camp. Since when did leaving the EU mean only driving British vehicles?â€_,7.23252E+17,Leave
RT @rjh41: DID you know: In order 2 vote in the EU #referendum You HAVE 2 register your intention 2 vote? If you don't reg you can't #VoteLâ€_,7.23252E+17,Leave
RT @NormanGiller: Hilarious. #LeaveEU going ballistic because Farage the Father of Brexit is chosen by ITV as their spokesman. What are theâ€_,7.23252E+17,Leave
RT @_AshleyCotton: @David_Cameron it would probably hurt you more to be fair Dave. A P45 and a shattered legacy. You should be ashamed. #Brâ€_,7.23252E+17,Leave
RT @LONDONBL4CKTAXI: Spainâ€™s foreign minister: EU-Turkey deal is â€˜botched jobâ€™ https://t.co/hH3XdyksPs via @POLITICOEurope #Brexit #VoteLeaâ€_,7.23252E+17,Leave
RT @t_caffrey: #brexit #remain #strongerin #leave Morning all. Another day closer to independance. Another Â£27m given away!,7.23251E+17,Remain
"RT @ABPI_UK: Why does #pharma believe in #strongerin?

1. Access to medicines
2. R&amp;D funding
3. Clinical trials.

More &gt; https://t.co/D8cR0â€_",7.23251E+17,Remain
RT @EpsomStrongerIn: Please come and help support the Stronger In campaign in Epsom this Saturday! #strongerin #espom #getinvolved https://â€_,7.23251E+17,Remain
RT @TCWilliamson: And this includes his little anti-#Brexit speech in the UK. Back of the queue? Don't think so. We're not #StrongerIn httpâ€_,7.23251E+17,Remain
"RT @safetyphoto: The gap widens, iners take decisive lead - have you decided which way to vote or not?
@safetyphoto #poll #Brexit #INtogethâ€_",7.23251E+17,Remain
RT @rasadave: FT Pub Quiz: What has the EU done for Britain? | FT World https://t.co/JR8tspNw0r via @YouTube #strongerIN #brexit,7.23251E+17,Remain
RT @lacakagog: Liberals can no longer ignore mass migration &amp; threat to Britain. #Cameron a traitor-part of #NWO #LeaveEU #WakeUp  https://â€_,7.23252E+17,Leave
RT @CoodenConsults: @UnaDiscamus @iVoteLeave no need to #apologise I knew what you meant. #voteremain #voteleave #eureferendum #debate.,7.23252E+17,Leave
RT @MrGaryPaterson: Thumbs up for #StrongerIn! Proud to take part in today's launch! Just over a month to secure our place in Europe! httpsâ€_,7.23251E+17,Remain
RT @rjoyce533: Threatening people you don't like is not British  but is fascist!!!! #LeaveEU,7.23252E+17,Leave
RT @StrongerInPress: Read @BenPBradshaw on bumbling Boris' day of blunders #StrongerIn #blunderbus https://t.co/NXS1hTxtpU,7.23251E+17,Remain
RT @BWallaceMP: Vote leave on @BBCr4today showing true colours. Threats and conspiracy theories! #StrongerIn,7.23251E+17,Remain
"RT @NaeFear: Full pamphlet â€œThe Logical Caseâ€ù for @scotleaveeu is available here https://t.co/Fiv7NSKzSo #voteleave, please RT",7.23252E+17,Leave
"RT @Dewavim: Refusing a debate speaks volumes - as good as not actually taking part, providing the word is spread. #VoteLeave https://t.co/â€_",7.23252E+17,Leave
RT @pernilleru: Ignoring the fact that small firms like mine completely dependent on the well-being of big firms #strongerin https://t.co/aâ€_,7.23251E+17,Remain
RT @MrBoyce: @BCO #VoteLeave and you join Switzerland Iceland Lichtenstein and Norway Andorra Monaco turkey and San Marino!!!?? https://t.câ€_,7.23252E+17,Leave
"RT @LeighKirkham: ""I'm not a racist! I care about TTIP! Now, here's 17 quotes from Hungarian prime minister Orban on the immigrant hordes #â€_",7.23252E+17,Leave
RT @erieindihannah: nice one @ITV ;) #StrongerIn,7.23251E+17,Remain
RT @LeatherdaleNiel: Oh I wish I was there #brexit #leaveeu #getoutnow #borisrules https://t.co/DpjonHoIpM,7.23252E+17,Leave
RT @ilkcam: All the #StrongerIn campaigners are predicting doom &amp; gloom if we #VoteLeave but G Osborne can't even get it right 3 months aheâ€_,7.23252E+17,Leave
RT @malpywell: Officially 250 000 immigrants last year but 600 000 national insurance numbers granted. Someone is lying. #VoteLeave,7.23252E+17,Leave
"RT @britinfluence: Reality Check | Does the EU subsidise Spanish bullfighting? @BBCRealityCheck #EUref #UKinEU #StrongerIn #Bremain
https:/â€_",7.23251E+17,Remain
"RT @OliHSchmidt: Wonderful :-) 
#HugaBrit #StrongerIn #Remain #Blunderbus https://t.co/UtA506XQrh",7.23251E+17,Remain
RT @Manuel_TSSA: This shows that EU migrants are hardly a burden but instead make a vital contribution to our economy - #VoteRemain! https:â€_,7.23251E+17,Remain
RT @RobertBuckland: Oh dear. Bad proof reading means Vote Leave bus carrying the wrong figure about UK EU contribution #getitright #Strongeâ€_,7.23251E+17,Remain
RT @HolyHonda49: #VoteLeave campaign backs UK #Eurovision entry to win comfortably. #Brexit #joeandjake https://t.co/v5BQLWvmml,7.23252E+17,Leave
"RT @sabdotzed: Vote Leave? Nah, it's too uncertain and I don't trust the Tories to keep our best interests at heart #VoteRemain #Brexit",7.23251E+17,Remain
RT @SteveDorsett: @Peston So that's why you're putting Farage on even though he has NOTHING to do with the #VoteLeave campaign? Disgustingâ€_,7.23252E+17,Leave
RT @glovelace: Almost feel sorry for @Nigel_Farage #VoteLeave #Brexit https://t.co/CoexJPFuHC,7.23252E+17,Leave
"RT @DavidSedgwick4: Evan Davis setting the standards for independent tv journalism
#BBCbias #LeaveEU @EvanHD @BBCNewsnight #newsnight httpsâ€_",7.23252E+17,Leave
RT @colin7771: Be part of the campaign to take back control from the EU. https://t.co/JOZqpncllT #voteleave via @vote_leave,7.23252E+17,Leave
RT @EastleighEDP: Cameron's speech on EU sends meter in to red #VoteLeave https://t.co/HwEHMvDDR4 https://t.co/T1ZoVTWKKe,7.23252E+17,Leave
RT @Tropicalimport1: @BrexitTheMovie @patcondell Brilliant! #VoteLeave,7.23252E+17,Leave
RT @Hwoomarn: Oh the irony... @StrongerIn #eureferendum #strongerin https://t.co/FlTc5Tvmme,7.23251E+17,Remain
RT @gbfuncasinos: Can't wait for the great debate! #faragevscameron  #eureferendum #brexit #Voteleave #fortheNHS,7.23252E+17,Leave
RT @GetBobbyToNo1: Now EU want to BAN kettles https://t.co/P65xx1CucX  Well I guess Britain is gonna have to #TakeControl #OnOurOwn #GetBobâ€_,7.23252E+17,Leave
RT @jamesmb: Only in Britain would having the support of successful companies be seen as a bad thing. Utterly nuts. #StrongerIn https://t.câ€_,7.23251E+17,Remain
RT @referendum_IN: 41 Days to go! 41 years ago in 1975 the UK voted 67% in favour of continued EU membership! https://t.co/EvLdtEM3ji #Stroâ€_,7.23251E+17,Remain
"RT @OliviaDocmaker: Like Dunkirk eh? Cos we all know how much fun that was, Peter Hargreaves. #StrongerIn",7.23251E+17,Remain
RT @Epsom_Chinn: Even the #bbcnews seems to doubt #boris and his integrity #StrongerIn #LabourInForBritain,7.23251E+17,Remain
"RT @bristolfighter: @vote_leave ""In"" it for themselves as usual, we owe them no favours so vote #leaveeu #Brexit",7.23252E+17,Leave
RT @ruw_schulze: Ask not what the EU can do for you ... Gordon Brown sees Britain as a leader not a leaver #StrongerIn #EUref https://t.co/â€_,7.23251E+17,Remain
"RT @PirateJackTar: Well, when you put it like that, it does seem a tad silly to pay to be in this club! #Bexit #Bremain #BetterOffOut httpsâ€_",7.23252E+17,Leave
RT @TheresaMEP: Great to see @unitetheunion's new website full of resources for #VoteRemain https://t.co/03NXcmsNIO https://t.co/SeruxP1XOU,7.23251E+17,Remain
"RT @RightWingJW: Number of Eastern European â_¡immigrants claiming benefits in UK risen by 177%â¬… - https://t.co/HuIoOI9YCZ
#VoteLeave âœ”",7.23252E+17,Leave
RT @CharlieLeys: Oh god... #VoteLeave https://t.co/73pzouAXLj,7.23252E+17,Leave
RT @Paul__Askew: @Eurovision @planetjedward This is why we should #voteleave,7.23252E+17,Leave
"RT @DrJimboNHS: #VoteLeave complain about a trifle of media ""bias"" thats nothing next to whats been delivered daily against #Corbyn https:/â€_",7.23252E+17,Leave
"RT @dfcharity: Good to see #VoteLeave moving on from hysterical attacks on Obama a few weeks ago, now advancing a really constructive argumâ€_",7.23252E+17,Leave
RT @Rhondda_In: You should have all received these booklets through your door.Full of vital info to inform your decision #strongerin https:â€_,7.23251E+17,Remain
"RT @MarkHumphries6: Yes, #EU institutions are flawed. All governments are. But the #EU is much more than institutions. #StrongerIn https://â€_",7.23251E+17,Remain
RT @ProEUandProud: Er... No. That's the simple answer. https://t.co/Qr80aul2Hq #VoteRemain #EUref,7.23251E+17,Remain
"RT @akhanmep: EU membership is vital for the Uk's national security #strongerin
https://t.co/GaCwpYuTwc",7.23251E+17,Remain
"RT @Collyb13: There it is in an Nutshell, anyone that doesn't know this..........Well get educated fs. #VoteLeave #rothschild https://t.co/â€_",7.23252E+17,Leave
RT @Y_Eurosceptics: @David_Cameron There is more chance of war &amp; instability if we remain in the EU... #VoteLeave https://t.co/5ZyMy4IwI2,7.23252E+17,Leave
RT @Smay54May: Imagine if we #VoteLeave on 23 June https://t.co/4wpTBUxX5q,7.23252E+17,Leave
RT @timofnewbury: @truemagic68 less inflation and stronger Â£ if we remaIN #strongerin,7.23251E+17,Remain
RT @Dangerously_AGB: If people #VoteLeave the prices of everything are going to rise like crazy  _Ÿ˜__Ÿ˜_,7.23252E+17,Leave
"RT @NIVote_Leave: George Eustice multi tasking, cooking the best of NI produce and still tellling people #VoteLeave #BalmoralShow https://tâ€_",7.23252E+17,Leave
RT @scotstrongerin: Our volunteers in Aberdeen today. If you want to see where #StrongerIN are next visit:  https://t.co/eIngqchcBw https:/â€_,7.23251E+17,Remain
"RT @deSommeville: @AlexHegenbarth @dariomazzola @ga_richardson It's a connected, joined-up world. UK should not be quitting international oâ€_",7.23251E+17,Remain
"RT @UKIPNFKN: Pound will dive 20% and economy will slow down if Britain leaves EU

#Brexit #EUref #UKIP #VoteLeave #LeaveEU https://t.co/EFâ€_",7.23252E+17,Leave
"RT @SixVpf: #IDS is losing it, 'â€œThe worst thing we have in Britain is the Treasury.â€ù What an extraordinary bunch #Brexit has as leaders. #â€_",7.23251E+17,Remain
RT @lamb_chops_: Scotland #VoteLeave https://t.co/AehSxaK9JK,7.23252E+17,Leave
"RT @SWStrongerIn: @JohnyMeldrum @iVoteStay hundreds at Cornwall Business Fair, just 2 Brexiteers. #StrongerIn",7.23251E+17,Remain
"RT @GDyTwoShoes: @jamiehanley the word #bollocks mean anything to you? Go join your mate #GordonBrown, be happy to see the back of you! #Leâ€_",7.23252E+17,Leave
RT @waddesdonbaz: Miss last night's @BrexitTheMovie premiere? Watch the full movie on YouTube https://t.co/QFrgTHsYp1 #Brexit #UKIP #VoteLeâ€_,7.23252E+17,Leave
"RT @UkipaLotMoreIan: Norway pays NO EU budget fees-here Norwegian Ambassador explains
NOT #strongerin #intogether #euref
@StrongerIn 
httpsâ€_",7.23251E+17,Remain
"RT @MikeH_PR: The moment surely draws closer, when we learn what H from Steps thinks âœ”ï¸è #StrongerIn #Remain #BritIN  https://t.co/8MulM6uiqg",7.23251E+17,Remain
"RT @Akabilky: This EU 'protected status' for Cornish Pasties..
Available to other countries, even China products are registered!
#StrongerIâ€_",7.23251E+17,Remain
"RT @Y_Eurosceptics: In this referendum, you have to choose between EU membership, and democracy. You cannot have both. #VoteLeave",7.23252E+17,Leave
"RT @Gaz_Ikin: @lucycthomas @YvetteCooperMP well spoken in the #uk200eu campaign for clarity debate, a pleasure to watch via livestream in Hâ€_",7.23251E+17,Remain
"RT @theordinaryman2: #Greek debt crisis threatens to flare up ahead of #Brexit vote
 
https://t.co/O2QLzVWgUr

#EURef #VoteLeave #remain htâ€_",7.23252E+17,Leave
RT @ChillySamuel: These EU bastards trying to keep us safe #StrongerIn  https://t.co/c792f81Xuo,7.23251E+17,Remain
RT @MPWharton: I'm with @Harsimrat__Kaur &amp; @ChloeVotesLeave. #VoteLeave for #GlobalBritain with #EqualBorders based on merit &amp; circumstanceâ€_,7.23252E+17,Leave
RT @birurai427: Spread the Word https://t.co/0s5T3dk7Uq #voteleave via @vote_leave,7.23252E+17,Leave
RT @NHoppo: Very good news indeed #StrongerIn  https://t.co/JQ1x93LnRO,7.23251E+17,Remain
"RT @ORourkeGerry: Brexits aims are, as we say in the kitchen, reducing down to, what??? #StrongerIn  https://t.co/pqaNUXUiuY",7.23251E+17,Remain
RT @RobbieEggleston: Two thirds of the construction sector backs continued EU membership according to a survey by Building magazine #Remainâ€_,7.23251E+17,Remain
RT @Glaewnis: The #ukgovernment believes in propaganda but does not believe in people. #Brexit #ukleaveeu #ukreferendum #voteleave https://â€_,7.23252E+17,Leave
RT @Brexit1: That's true #brexit #GordonBrown #VoteLeave #votein #VoteStay #voteremain https://t.co/RU8g8yASbD,7.23252E+17,Leave
RT @ptrckbrrb: RT Bankable @wearebankable: Bankable supports a European Britain. #StrongerIn  https://t.co/RAcPhRwynTâ€_... https://t.co/qumaâ€_,7.23251E+17,Remain
"RT @realdavedoubleu: ITV #EUReferendum debate ........#NigelFarage said #voteleave should do what?   Oh, the irony https://t.co/w7zpoy9Vs4",7.23252E+17,Leave
"RT @Fight4UK: #Brexit ~ #GO ~ #LeaveEU 

Boris Johnson calls for a 'celebration of independence' for Great Britain  https://t.co/BpgPUG4TwT",7.23252E+17,Leave
"RT @Aggy2221: Toby Young realised running a school was too hard for him, but still bangs on like he knows how to run a country. #voteremain",7.23251E+17,Remain
RT @euromovescot: Great attendance at joint event with @EuropeanUni EU Society #VoteRemain @csppscotland https://t.co/agDSI6yKRK,7.23251E+17,Remain
"RT @Y_Eurosceptics: Though we are not now that strength which in old days moved earth and heaven, that which we are, we are. #VoteLeave",7.23252E+17,Leave
RT @GreatBites: Is the #EU really dictating the shape of your bananas? (spoiler alert: no) https://t.co/0Q11SHbsyH #VoteLeave,7.23252E+17,Leave
RT @EURef216: https://t.co/F1JXDDv1Hh Roll up Roll up-get your EU referendum t-shirts here #VoteStay #BetterTogether #StrongerIn,7.23251E+17,Remain
RT @bernerlap: Heâ€™s not wrong.Weâ€™re obsessive about restoring our countryâ€™s freedom &amp; democracy #VoteLeave https://t.co/Norj8ncilK,7.23252E+17,Leave
RT @ukleave_eu: You know he's lying when his lips move.. #LeaveEU #Brexit #GO https://t.co/eClI3a1cEZ,7.23252E+17,Leave
"RT @TomTheRed64: .@vote_leave You are liars

https://t.co/SwTTxxLxjF

#voteRemain 
#voteLabour https://t.co/h8OmDcUnNr",7.23251E+17,Remain
"RT @lesbonner: RT @polnyypesets: Fancy thatâ€_! 
#strongerin  https://t.co/LW4LCwDpVY â€_",7.23251E+17,Remain
RT @morsild: Can't tell you how much it pains me to be on the same page as Cameron. But I just can't find fault here: https://t.co/tmITdejvâ€_,7.23251E+17,Remain
"RT @StrongerInBOS: We couldn't have said it any better, @nsoamesmp. Leave campaign descends even further into farce #strongerin https://t.câ€_",7.23251E+17,Remain
RT @ukvoteremain: #Brexit #EUreferendum I want to see a more positive campaign from the #StrongerIn team - no #ProjectFear please. The EU iâ€_,7.23251E+17,Remain
RT @sylviann60: Imagine if we #VoteLeave on 23 June https://t.co/OUv19WGbAs,7.23252E+17,Leave
"RT @glynbmorgan: ANOTHER REASON TO LEAVE: Weekly shop will FALL by Â£40 under #Brexit, finds top economist https://t.co/q5MjI6Czz4 #VoteLeave",7.23252E+17,Leave
RT @OurTruthTime: Whilst they charge same or more for energy and pollute the planet with their shit ideas..._Ÿ˜‚ #VoteLeave https://t.co/Zhn47â€_,7.23252E+17,Leave
RT @stutchd: #Economists warn against #Brexit vote. It's about the #ukeconomy #StrongerIn https://t.co/SP6MqK3vkl,7.23251E+17,Remain
RT @James1mercedes: 43 days until we find out the true capacity to which Pro-EU media have brainwashed the British people. Vote Leave! #EUrâ€_,7.23252E+17,Leave
"RT @shells_twits: Oh well if he's got a battle bus and a pasty he must be right! 
What a prat #VoteRemain https://t.co/R0wsY1RDJz",7.23251E+17,Remain
"RT @MoneyWeek: The case for #Brexit: we support #VoteLeave, here's why should too. https://t.co/W6247GME4y https://t.co/XkHJnio8rs",7.23252E+17,Leave
"RT @rdyforaction: Reality, or Nonsense? #Brexit #StrongerIn #LeaveEU #britainout #stayin #UKBusiness https://t.co/vdDZAiqlUo",7.23251E+17,Remain
